Fecha de solicitud;Provincia;Número de ampliaciones
2021-02-15;CIUDAD REAL;1
2021-02-15;MADRID;2
2021-02-17;CIUDAD REAL;1
2021-02-19;CIUDAD REAL;2
2021-02-19;CUENCA;1
2021-02-19;GUADALAJARA;1
2021-02-19;MADRID;4
2021-02-19;TOLEDO;4
2021-02-19;VALLADOLID;2
2021-02-23;CIUDAD REAL;1
2021-02-23;TOLEDO;1
2021-02-25;GUADALAJARA;1
2021-02-26;BURGOS;1
2021-02-26;CIUDAD REAL;2
2021-02-26;LEON;1
2021-02-26;MADRID;6
2021-02-26;SALAMANCA;2
2021-02-26;SEGOVIA;1
2021-02-26;TOLEDO;2
2021-02-26;VALLADOLID;2
2021-03-02;CIUDAD REAL;1
2021-03-02;MADRID;1
2021-03-02;SALAMANCA;1
2021-03-04;TOLEDO;1
2021-03-05;ALBACETE;1
2021-03-05;AVILA;4
2021-03-05;CIUDAD REAL;3
2021-03-05;GUADALAJARA;1
2021-03-05;TOLEDO;3
2021-03-05;VALLADOLID;2
2021-03-09;CIUDAD REAL;1
2021-03-09;MADRID;1
2021-03-12;ALBACETE;1
2021-03-12;CIUDAD REAL;1
2021-03-12;LEON;1
2021-03-12;MADRID;2
2021-03-12;SALAMANCA;1
2021-03-12;TOLEDO;4
2021-03-12;VALLADOLID;1
2021-03-12;ZAMORA;1
2021-03-17;ALBACETE;1
2021-03-17;MADRID;2
2021-03-18;CIUDAD REAL;1
2021-03-18;CUENCA;1
2021-03-18;MADRID;4
2021-03-18;SALAMANCA;2
2021-03-18;SEGOVIA;1
2021-03-18;TOLEDO;2
2021-03-18;VALLADOLID;3
2021-03-24;TOLEDO;2
2021-03-24;VALLADOLID;1
2021-03-25;TOLEDO;1
2021-03-26;CIUDAD REAL;4
2021-03-26;MADRID;1
2021-03-26;SALAMANCA;2
2021-03-26;TOLEDO;4
2021-03-26;VALLADOLID;2
2021-03-29;MADRID;2
2021-03-29;TOLEDO;1
2021-03-30;MADRID;1
2021-04-02;ALBACETE;1
2021-04-02;CIUDAD REAL;3
2021-04-02;MADRID;1
2021-04-02;SALAMANCA;1
2021-04-02;TOLEDO;3
2021-04-02;VALLADOLID;2
2021-04-05;CIUDAD REAL;1
2021-04-06;TOLEDO;1
2021-04-09;AVILA;2
2021-04-09;CIUDAD REAL;4
2021-04-09;CUENCA;3
2021-04-09;MADRID;8
2021-04-09;SALAMANCA;3
2021-04-09;TOLEDO;10
2021-04-09;ZAMORA;1
2021-04-16;BURGOS;1
2021-04-16;CIUDAD REAL;3
2021-04-16;LEON;1
2021-04-16;MADRID;8
2021-04-16;SALAMANCA;2
2021-04-16;TOLEDO;18
2021-04-16;VALLADOLID;2
2021-04-19;CIUDAD REAL;1
2021-04-19;TOLEDO;1
2021-04-21;MADRID;1
2021-04-21;TOLEDO;1
2021-04-23;ALBACETE;3
2021-04-23;CIUDAD REAL;7
2021-04-23;CUENCA;1
2021-04-23;GUADALAJARA;2
2021-04-23;MADRID;5
2021-04-23;TOLEDO;6
2021-04-23;VALLADOLID;2
2021-04-27;MADRID;1
2021-04-27;VALLADOLID;1
2021-04-28;MADRID;1
2021-04-28;TOLEDO;1
2021-04-30;ALBACETE;2
2021-04-30;AVILA;1
2021-04-30;CIUDAD REAL;11
2021-04-30;CUENCA;1
2021-04-30;LEON;1
2021-04-30;MADRID;2
2021-04-30;PALENCIA;1
2021-04-30;SALAMANCA;2
2021-04-30;SEGOVIA;1
2021-04-30;TOLEDO;13
2021-04-30;ZAMORA;1
2021-05-06;CIUDAD REAL;1
2021-05-06;MADRID;1
2021-05-07;ALBACETE;1
2021-05-07;AVILA;3
2021-05-07;CIUDAD REAL;3
2021-05-07;GUADALAJARA;1
2021-05-07;LEON;1
2021-05-07;MADRID;5
2021-05-07;PALENCIA;1
2021-05-07;SEGOVIA;1
2021-05-07;TOLEDO;10
2021-05-07;VALLADOLID;6
2021-05-12;MADRID;2
2021-05-13;CIUDAD REAL;1
2021-05-13;MADRID;1
2021-05-13;TOLEDO;3
2021-05-14;CIUDAD REAL;3
2021-05-14;MADRID;5
2021-05-14;SEGOVIA;1
2021-05-14;TOLEDO;14
2021-05-14;VALLADOLID;1
2021-05-18;CIUDAD REAL;1
2021-05-18;TOLEDO;2
2021-05-21;CIUDAD REAL;4
2021-05-21;CUENCA;2
2021-05-21;GUADALAJARA;1
2021-05-21;MADRID;6
2021-05-21;PALENCIA;1
2021-05-21;SALAMANCA;1
2021-05-21;TOLEDO;10
2021-05-21;VALLADOLID;1
2021-05-26;CIUDAD REAL;1
2021-05-28;ALBACETE;1
2021-05-28;CIUDAD REAL;4
2021-05-28;CUENCA;4
2021-05-28;MADRID;10
2021-05-28;PALENCIA;1
2021-05-28;SEGOVIA;1
2021-05-28;SORIA;1
2021-05-28;TOLEDO;5
2021-06-02;CUENCA;1
2021-06-02;MADRID;4
2021-06-02;TOLEDO;2
2021-06-04;MADRID;7
2021-06-04;TOLEDO;4
2021-06-04;VALLADOLID;1
2021-06-04;ZAMORA;1
2021-06-08;TOLEDO;1
2021-06-11;ALBACETE;2
2021-06-11;CIUDAD REAL;2
2021-06-11;MADRID;4
2021-06-11;PALENCIA;1
2021-06-11;SEGOVIA;1
2021-06-11;TOLEDO;4
2021-06-11;VALLADOLID;2
2021-06-15;MADRID;1
2021-06-15;TOLEDO;2
2021-06-16;AVILA;1
2021-06-16;LEON;1
2021-06-16;MADRID;1
2021-06-16;TOLEDO;1
2021-06-18;CIUDAD REAL;1
2021-06-18;LEON;1
2021-06-18;MADRID;5
2021-06-18;SALAMANCA;2
2021-06-18;TOLEDO;6
2021-06-18;VALLADOLID;1
2021-06-22;TOLEDO;1
2021-06-25;CIUDAD REAL;1
2021-06-25;CUENCA;1
2021-06-25;GUADALAJARA;2
2021-06-25;MADRID;1
2021-06-25;SORIA;1
2021-06-25;TOLEDO;2
2021-06-25;VALLADOLID;1
2021-06-30;SALAMANCA;1
2021-07-02;AVILA;1
2021-07-02;CIUDAD REAL;1
2021-07-02;CUENCA;1
2021-07-02;MADRID;3
2021-07-02;SALAMANCA;1
2021-07-02;TOLEDO;2
2021-07-06;GUADALAJARA;1
2021-07-06;MADRID;1
2021-07-06;PALENCIA;1
2021-07-06;SALAMANCA;1
2021-07-09;CIUDAD REAL;3
2021-07-09;GUADALAJARA;2
2021-07-09;MADRID;5
2021-07-09;SALAMANCA;1
2021-07-09;SEGOVIA;1
2021-07-09;TOLEDO;6
2021-07-16;AVILA;1
2021-07-16;BURGOS;1
2021-07-16;CIUDAD REAL;2
2021-07-16;MADRID;11
2021-07-16;PALENCIA;1
2021-07-16;SEGOVIA;2
2021-07-16;TOLEDO;7
2021-07-16;VALLADOLID;1
2021-07-19;MADRID;1
2021-07-19;VALLADOLID;1
2021-07-23;ALBACETE;1
2021-07-23;CIUDAD REAL;3
2021-07-23;GUADALAJARA;1
2021-07-23;MADRID;1
2021-07-23;SALAMANCA;1
2021-07-23;TOLEDO;5
2021-07-23;ZAMORA;1
2021-07-29;VALLADOLID;1
2021-07-30;CIUDAD REAL;1
2021-07-30;MADRID;3
2021-07-30;TOLEDO;4
2021-07-30;VALLADOLID;1
2021-08-06;CIUDAD REAL;4
2021-08-06;CUENCA;1
2021-08-06;MADRID;11
2021-08-06;TOLEDO;8
2021-08-06;VALLADOLID;1
2021-08-06;ZAMORA;1
2021-08-13;CIUDAD REAL;2
2021-08-13;MADRID;8
2021-08-13;TOLEDO;13
2021-08-13;VALLADOLID;1
2021-08-16;TOLEDO;1
2021-08-17;LEON;1
2021-08-17;TOLEDO;1
2021-08-19;MADRID;1
2021-08-19;SEGOVIA;1
2021-08-20;CIUDAD REAL;1
2021-08-20;GUADALAJARA;1
2021-08-20;MADRID;10
2021-08-20;PALENCIA;1
2021-08-20;SEGOVIA;1
2021-08-20;TOLEDO;3
2021-08-20;VALLADOLID;2
2021-08-20;ZAMORA;1
2021-08-25;MADRID;2
2021-08-25;TOLEDO;1
2021-08-26;MADRID;1
2021-08-26;ZAMORA;1
2021-08-27;CIUDAD REAL;4
2021-08-27;CUENCA;1
2021-08-27;MADRID;4
2021-08-27;PALENCIA;1
2021-08-27;SALAMANCA;1
2021-08-27;TOLEDO;6
2021-08-27;VALLADOLID;3
2021-08-30;VALLADOLID;1
2021-08-31;PALENCIA;1
2021-08-31;TOLEDO;2
2021-09-01;TOLEDO;1
2021-09-03;ALBACETE;2
2021-09-03;CIUDAD REAL;5
2021-09-03;GUADALAJARA;2
2021-09-03;MADRID;4
2021-09-03;PALENCIA;3
2021-09-03;SALAMANCA;3
2021-09-03;SEGOVIA;1
2021-09-03;TOLEDO;10
2021-09-03;VALLADOLID;3
2021-09-03;ZAMORA;1
2021-09-04;VALLADOLID;1
2021-09-09;ALBACETE;1
2021-09-09;MADRID;1
2021-09-10;ALBACETE;1
2021-09-10;AVILA;2
2021-09-10;CIUDAD REAL;8
2021-09-10;CUENCA;4
2021-09-10;GUADALAJARA;1
2021-09-10;MADRID;5
2021-09-10;SALAMANCA;1
2021-09-10;TOLEDO;9
2021-09-10;VALLADOLID;1
2021-09-13;PALENCIA;1
2021-09-13;VALLADOLID;1
2021-09-17;ALBACETE;2
2021-09-17;CIUDAD REAL;1
2021-09-17;MADRID;11
2021-09-17;SALAMANCA;1
2021-09-17;TOLEDO;12
2021-09-17;VALLADOLID;3
2021-09-17;ZAMORA;1
2021-09-18;TOLEDO;2
2021-09-21;MADRID;1
2021-09-21;SALAMANCA;1
2021-09-22;MADRID;1
2021-09-22;TOLEDO;1
2021-09-24;CIUDAD REAL;5
2021-09-24;CUENCA;1
2021-09-24;MADRID;7
2021-09-24;TOLEDO;8
2021-09-24;VALLADOLID;2
2021-09-30;MADRID;1
2021-09-30;TOLEDO;1
2021-10-01;AVILA;1
2021-10-01;CIUDAD REAL;1
2021-10-01;MADRID;3
2021-10-01;TOLEDO;4
2021-10-01;VALLADOLID;1
2021-10-04;MADRID;1
2021-10-05;MADRID;5
2021-10-05;ZAMORA;1
2021-10-06;MADRID;2
2021-10-06;PALENCIA;1
2021-10-07;PALENCIA;1
2021-10-07;ZAMORA;1
2021-10-08;LEON;2
2021-10-08;MADRID;4
2021-10-08;PALENCIA;2
2021-10-08;SALAMANCA;3
2021-10-08;TOLEDO;9
2021-10-08;VALLADOLID;2
2021-10-13;CIUDAD REAL;1
2021-10-14;MADRID;1
2021-10-14;TOLEDO;1
2021-10-15;ALBACETE;1
2021-10-15;CIUDAD REAL;1
2021-10-15;CUENCA;2
2021-10-15;MADRID;2
2021-10-15;SALAMANCA;1
2021-10-15;TOLEDO;4
2021-10-15;VALLADOLID;2
2021-10-19;MADRID;1
2021-10-19;TOLEDO;1
2021-10-22;ALBACETE;2
2021-10-22;AVILA;1
2021-10-22;MADRID;3
2021-10-22;SALAMANCA;2
2021-10-22;TOLEDO;5
2021-10-22;VALLADOLID;3
2021-10-25;TOLEDO;1
2021-10-27;MADRID;1
2021-10-29;CUENCA;1
2021-10-29;GUADALAJARA;1
2021-10-29;MADRID;3
2021-10-29;SALAMANCA;1
2021-10-29;TOLEDO;3
2021-10-29;VALLADOLID;1
2021-11-03;AVILA;1
2021-11-03;CIUDAD REAL;1
2021-11-04;MADRID;3
2021-11-05;GUADALAJARA;1
2021-11-05;MADRID;6
2021-11-05;TOLEDO;4
2021-11-05;VALLADOLID;3
2021-11-10;ZAMORA;1
2021-11-12;ALBACETE;1
2021-11-12;CUENCA;2
2021-11-12;GUADALAJARA;1
2021-11-12;LEON;1
2021-11-12;MADRID;2
2021-11-12;PALENCIA;2
2021-11-12;SALAMANCA;1
2021-11-12;TOLEDO;6
2021-11-12;VALLADOLID;3
2021-11-17;ALBACETE;2
2021-11-19;ALBACETE;2
2021-11-19;CIUDAD REAL;8
2021-11-19;MADRID;1
2021-11-19;TOLEDO;5
2021-11-19;VALLADOLID;2
2021-11-20;MADRID;1
2021-11-20;VALLADOLID;1
2021-11-22;TOLEDO;1
2021-11-23;ALBACETE;1
2021-11-23;VALLADOLID;1
2021-11-26;ALBACETE;1
2021-11-26;CIUDAD REAL;1
2021-11-26;MADRID;2
2021-11-26;SALAMANCA;1
2021-11-26;TOLEDO;2
2021-11-30;MADRID;1
2021-12-01;TOLEDO;1
2021-12-02;SORIA;1
2021-12-03;CIUDAD REAL;2
2021-12-03;GUADALAJARA;2
2021-12-03;MADRID;5
2021-12-03;PALENCIA;1
2021-12-03;TOLEDO;4
2021-12-03;VALLADOLID;5
2021-12-08;MADRID;1
2021-12-09;ALBACETE;1
2021-12-09;MADRID;1
2021-12-09;TOLEDO;1
2021-12-10;AVILA;2
2021-12-10;BURGOS;1
2021-12-10;MADRID;6
2021-12-10;TOLEDO;5
2021-12-10;VALLADOLID;2
2021-12-14;PALENCIA;1
2021-12-15;TOLEDO;1
2021-12-15;VALLADOLID;1
2021-12-17;ALBACETE;1
2021-12-17;CIUDAD REAL;4
2021-12-17;CUENCA;1
2021-12-17;GUADALAJARA;2
2021-12-17;MADRID;7
2021-12-21;TOLEDO;1
2021-12-23;CIUDAD REAL;3
2021-12-23;CUENCA;1
2021-12-23;LEON;1
2021-12-23;MADRID;6
2021-12-23;PALENCIA;1
2021-12-23;SALAMANCA;1
2021-12-23;SORIA;2
2021-12-23;TOLEDO;3
2021-12-28;MADRID;1
2021-12-29;TOLEDO;1
2021-12-30;ALBACETE;1
2021-12-30;CIUDAD REAL;7
2021-12-30;CUENCA;1
2021-12-30;MADRID;2
2021-12-30;PALENCIA;1
2021-12-30;SEGOVIA;1
2021-12-30;TOLEDO;3
2021-12-30;VALLADOLID;2
2022-01-04;MADRID;1
2022-01-07;GUADALAJARA;1
2022-01-07;MADRID;1
2022-01-07;PALENCIA;1
2022-01-07;SEGOVIA;1
2022-01-07;TOLEDO;11
2022-01-07;VALLADOLID;2
2022-01-07;ZAMORA;2
2022-01-13;MADRID;1
2022-01-14;ALBACETE;2
2022-01-14;AVILA;2
2022-01-14;CIUDAD REAL;2
2022-01-14;CUENCA;1
2022-01-14;MADRID;6
2022-01-14;PALENCIA;1
2022-01-14;SALAMANCA;1
2022-01-14;TOLEDO;4
2022-01-14;VALLADOLID;3
2022-01-15;MADRID;1
2022-01-20;MADRID;1
2022-01-21;CUENCA;5
2022-01-21;GUADALAJARA;1
2022-01-21;MADRID;7
2022-01-21;TOLEDO;3
2022-01-21;VALLADOLID;3
2022-01-25;CUENCA;1
2022-01-25;TOLEDO;2
2022-01-28;CUENCA;1
2022-01-28;LEON;2
2022-01-28;MADRID;1
2022-01-28;SALAMANCA;1
2022-01-28;TOLEDO;7
2022-01-28;VALLADOLID;3
2022-02-04;ALBACETE;1
2022-02-04;CACERES;1
2022-02-04;CIUDAD REAL;3
2022-02-04;LEON;2
2022-02-04;MADRID;3
2022-02-04;SALAMANCA;2
2022-02-04;SEGOVIA;1
2022-02-04;TOLEDO;6
2022-02-04;VALLADOLID;1
2022-02-09;CUENCA;1
2022-02-11;CIUDAD REAL;1
2022-02-11;MADRID;8
2022-02-11;TOLEDO;7
2022-02-11;VALLADOLID;2
2022-02-11;ZAMORA;1
2022-02-18;CIUDAD REAL;2
2022-02-18;CUENCA;1
2022-02-18;LEON;1
2022-02-18;MADRID;5
2022-02-18;PALENCIA;1
2022-02-18;TOLEDO;8
2022-02-18;VALLADOLID;1
2022-02-19;MADRID;1
2022-02-22;MADRID;1
2022-02-25;ALBACETE;2
2022-02-25;AVILA;1
2022-02-25;CIUDAD REAL;2
2022-02-25;GUADALAJARA;1
2022-02-25;LEON;1
2022-02-25;MADRID;6
2022-02-25;SALAMANCA;1
2022-02-25;TOLEDO;6
2022-02-25;VALLADOLID;1
2022-02-26;MADRID;1
2022-03-01;MADRID;1
2022-03-04;ALBACETE;2
2022-03-04;AVILA;1
2022-03-04;CIUDAD REAL;3
2022-03-04;GUADALAJARA;1
2022-03-04;LEON;1
2022-03-04;MADRID;4
2022-03-04;SALAMANCA;1
2022-03-04;SEGOVIA;1
2022-03-04;TOLEDO;5
2022-03-04;VALLADOLID;2
2022-03-09;MADRID;3
2022-03-10;MADRID;1
2022-03-11;CIUDAD REAL;1
2022-03-11;CUENCA;1
2022-03-11;LEON;1
2022-03-11;MADRID;8
2022-03-11;PALENCIA;1
2022-03-11;SEGOVIA;2
2022-03-11;TOLEDO;6
2022-03-11;VALLADOLID;1
2022-03-18;AVILA;1
2022-03-18;CIUDAD REAL;3
2022-03-18;MADRID;6
2022-03-18;SALAMANCA;1
2022-03-18;SEGOVIA;1
2022-03-18;TOLEDO;5
2022-03-18;VALLADOLID;2
2022-03-25;CIUDAD REAL;1
2022-03-25;GUADALAJARA;1
2022-03-25;MADRID;3
2022-03-25;PALENCIA;1
2022-03-25;SALAMANCA;1
2022-03-25;TOLEDO;10
2022-03-25;VALLADOLID;1
2022-03-30;MADRID;1
2022-04-01;ALBACETE;1
2022-04-01;AVILA;1
2022-04-01;CIUDAD REAL;3
2022-04-01;CUENCA;1
2022-04-01;GUADALAJARA;1
2022-04-01;LEON;1
2022-04-01;MADRID;2
2022-04-01;PALENCIA;1
2022-04-01;SALAMANCA;1
2022-04-01;SEGOVIA;1
2022-04-01;TOLEDO;6
2022-04-01;VALLADOLID;1
2022-04-02;MADRID;1
2022-04-05;AVILA;1
2022-04-06;VALLADOLID;1
2022-04-07;PALENCIA;1
2022-04-08;CIUDAD REAL;3
2022-04-08;CUENCA;1
2022-04-08;MADRID;6
2022-04-08;TOLEDO;3
2022-04-08;VALLADOLID;1
2022-04-13;SALAMANCA;1
2022-04-15;CIUDAD REAL;2
2022-04-15;CUENCA;1
2022-04-15;MADRID;5
2022-04-15;PALENCIA;1
2022-04-15;SALAMANCA;1
2022-04-15;TOLEDO;7
2022-04-15;VALLADOLID;1
2022-04-19;MADRID;1
2022-04-22;CUENCA;1
2022-04-22;GUADALAJARA;1
2022-04-22;MADRID;7
2022-04-22;PALENCIA;1
2022-04-22;TOLEDO;2
2022-04-26;MADRID;2
2022-04-26;TOLEDO;1
2022-04-28;MADRID;1
2022-04-29;CIUDAD REAL;2
2022-04-29;MADRID;4
2022-04-29;PALENCIA;1
2022-04-29;SALAMANCA;1
2022-04-29;SEGOVIA;1
2022-04-29;TOLEDO;5
2022-04-29;VALLADOLID;3
2022-05-04;TOLEDO;1
2022-05-06;BURGOS;1
2022-05-06;CIUDAD REAL;2
2022-05-06;MADRID;4
2022-05-06;PALENCIA;1
2022-05-06;SALAMANCA;1
2022-05-06;SEGOVIA;1
2022-05-06;TOLEDO;6
2022-05-06;ZAMORA;1
2022-05-11;MADRID;1
2022-05-11;TOLEDO;1
2022-05-13;ALBACETE;1
2022-05-13;AVILA;1
2022-05-13;CIUDAD REAL;2
2022-05-13;CUENCA;1
2022-05-13;LEON;1
2022-05-13;MADRID;9
2022-05-13;PALENCIA;2
2022-05-13;TOLEDO;3
2022-05-20;AVILA;2
2022-05-20;CUENCA;1
2022-05-20;LEON;1
2022-05-20;MADRID;4
2022-05-20;PALENCIA;1
2022-05-20;SALAMANCA;1
2022-05-20;TOLEDO;7
2022-05-20;VALLADOLID;2
2022-05-26;MADRID;1
2022-05-27;ALBACETE;1
2022-05-27;CIUDAD REAL;5
2022-05-27;CUENCA;1
2022-05-27;GUADALAJARA;1
2022-05-27;MADRID;3
2022-05-27;SALAMANCA;2
2022-05-27;TOLEDO;3
2022-05-27;VALLADOLID;2
2022-05-31;TOLEDO;1
2022-06-03;AVILA;1
2022-06-03;CIUDAD REAL;1
2022-06-03;CUENCA;1
2022-06-03;GUADALAJARA;2
2022-06-03;LEON;2
2022-06-03;MADRID;6
2022-06-03;TOLEDO;4
2022-06-03;VALLADOLID;1
2022-06-07;SORIA;1
2022-06-10;ALBACETE;1
2022-06-10;CIUDAD REAL;2
2022-06-10;GUADALAJARA;1
2022-06-10;MADRID;8
2022-06-10;TOLEDO;7
2022-06-15;GUADALAJARA;1
2022-06-17;CIUDAD REAL;3
2022-06-17;GUADALAJARA;1
2022-06-17;LEON;1
2022-06-17;MADRID;2
2022-06-17;SALAMANCA;1
2022-06-17;TOLEDO;6
2022-06-17;ZAMORA;1
2022-06-20;TOLEDO;1
2022-06-22;MADRID;1
2022-06-23;TOLEDO;1
2022-06-24;CUENCA;1
2022-06-24;MADRID;5
2022-06-24;SALAMANCA;1
2022-06-24;TOLEDO;8
2022-06-24;VALLADOLID;4
2022-06-29;MADRID;1
2022-06-29;VALLADOLID;1
2022-06-30;PALENCIA;1
2022-07-01;AVILA;1
2022-07-01;CIUDAD REAL;2
2022-07-01;GUADALAJARA;1
2022-07-01;LEON;2
2022-07-01;PALENCIA;1
2022-07-01;SEGOVIA;1
2022-07-01;TOLEDO;7
2022-07-04;CIUDAD REAL;1
2022-07-06;VALLADOLID;1
2022-07-08;ALBACETE;1
2022-07-08;AVILA;2
2022-07-08;CUENCA;3
2022-07-08;MADRID;2
2022-07-08;TOLEDO;2
2022-07-13;MADRID;1
2022-07-14;ZAMORA;1
2022-07-15;CIUDAD REAL;1
2022-07-15;CUENCA;1
2022-07-15;GUADALAJARA;2
2022-07-15;TOLEDO;7
2022-07-15;VALLADOLID;1
2022-07-15;ZAMORA;1
2022-07-18;MADRID;2
2022-07-21;CIUDAD REAL;1
2022-07-22;ALBACETE;2
2022-07-22;AVILA;1
2022-07-22;MADRID;6
2022-07-22;TOLEDO;3
2022-07-22;ZAMORA;1
2022-07-28;MADRID;2
2022-07-29;AVILA;1
2022-07-29;BIZKAIA;1
2022-07-29;CIUDAD REAL;1
2022-07-29;LEON;1
2022-07-29;MADRID;3
2022-07-29;SALAMANCA;1
2022-07-29;TOLEDO;5
2022-07-29;VALLADOLID;1
2022-08-05;BIZKAIA;1
2022-08-05;CIUDAD REAL;2
2022-08-05;CUENCA;2
2022-08-05;MADRID;4
2022-08-05;TOLEDO;7
2022-08-12;CIUDAD REAL;1
2022-08-12;MADRID;5
2022-08-12;TOLEDO;5
2022-08-12;VALLADOLID;2
2022-08-18;PALENCIA;1
2022-08-19;CIUDAD REAL;1
2022-08-19;CUENCA;2
2022-08-19;MADRID;4
2022-08-19;TOLEDO;5
2022-08-25;MADRID;1
2022-08-25;PALENCIA;1
2022-08-26;CIUDAD REAL;4
2022-08-26;GUADALAJARA;3
2022-08-26;MADRID;3
2022-08-26;TOLEDO;3
2022-08-26;VALLADOLID;1
2022-08-30;TOLEDO;1
2022-09-02;ALBACETE;1
2022-09-02;AVILA;1
2022-09-02;CIUDAD REAL;2
2022-09-02;LEON;1
2022-09-02;MADRID;5
2022-09-02;SORIA;1
2022-09-02;TOLEDO;9
2022-09-02;VALLADOLID;1
2022-09-07;SORIA;1
2022-09-07;TOLEDO;1
2022-09-09;AVILA;1
2022-09-09;CIUDAD REAL;1
2022-09-09;GUADALAJARA;3
2022-09-09;LEON;1
2022-09-09;MADRID;6
2022-09-09;SEGOVIA;1
2022-09-09;TOLEDO;5
2022-09-14;ZAMORA;1
2022-09-15;GUADALAJARA;1
2022-09-16;AVILA;1
2022-09-16;CIUDAD REAL;2
2022-09-16;CUENCA;1
2022-09-16;LEON;1
2022-09-16;MADRID;3
2022-09-16;PALENCIA;1
2022-09-16;PONTEVEDRA;1
2022-09-16;SALAMANCA;1
2022-09-16;TOLEDO;3
2022-09-19;TOLEDO;1
2022-09-20;MADRID;1
2022-09-23;CIUDAD REAL;7
2022-09-23;CUENCA;1
2022-09-23;MADRID;5
2022-09-23;PALENCIA;1
2022-09-23;SALAMANCA;1
2022-09-23;SEGOVIA;1
2022-09-23;TOLEDO;4
2022-09-27;CIUDAD REAL;1
2022-09-29;BIZKAIA;1
2022-09-29;CIUDAD REAL;1
2022-09-29;GIPUZKOA;1
2022-09-29;TOLEDO;1
2022-09-30;AVILA;2
2022-09-30;BIZKAIA;4
2022-09-30;CIUDAD REAL;2
2022-09-30;GIPUZKOA;16
2022-09-30;LEON;1
2022-09-30;MADRID;4
2022-09-30;PALENCIA;1
2022-09-30;SALAMANCA;2
2022-09-30;SORIA;1
2022-09-30;TOLEDO;9
2022-10-05;ALAVA;1
2022-10-06;AVILA;1
2022-10-06;GUADALAJARA;1
2022-10-06;TOLEDO;1
2022-10-07;ALBACETE;1
2022-10-07;AVILA;4
2022-10-07;BIZKAIA;10
2022-10-07;CIUDAD REAL;4
2022-10-07;CUENCA;2
2022-10-07;GIPUZKOA;7
2022-10-07;MADRID;3
2022-10-07;SALAMANCA;1
2022-10-07;TOLEDO;8
2022-10-10;A CORUÑA;1
2022-10-10;PONTEVEDRA;1
2022-10-11;A CORUÑA;1
2022-10-11;BIZKAIA;10
2022-10-11;GIPUZKOA;7
2022-10-13;SALAMANCA;1
2022-10-14;A CORUÑA;1
2022-10-14;ALBACETE;1
2022-10-14;AVILA;2
2022-10-14;BIZKAIA;3
2022-10-14;CIUDAD REAL;1
2022-10-14;MADRID;8
2022-10-14;PALENCIA;2
2022-10-14;SALAMANCA;1
2022-10-14;SORIA;1
2022-10-14;TOLEDO;6
2022-10-14;VALLADOLID;2
2022-10-17;A CORUÑA;1
2022-10-17;ASTURIAS;1
2022-10-18;A CORUÑA;2
2022-10-18;ASTURIAS;1
2022-10-18;PONTEVEDRA;1
2022-10-19;TOLEDO;1
2022-10-20;AVILA;1
2022-10-20;BIZKAIA;1
2022-10-20;GIPUZKOA;1
2022-10-20;VALLADOLID;1
2022-10-21;ALAVA;1
2022-10-21;ALBACETE;1
2022-10-21;BIZKAIA;1
2022-10-21;CIUDAD REAL;1
2022-10-21;GIPUZKOA;1
2022-10-21;GUADALAJARA;1
2022-10-21;MADRID;10
2022-10-21;PALENCIA;2
2022-10-21;SALAMANCA;1
2022-10-21;TOLEDO;6
2022-10-25;BIZKAIA;1
2022-10-27;A CORUÑA;2
2022-10-28;AVILA;1
2022-10-28;CIUDAD REAL;1
2022-10-28;GUADALAJARA;2
2022-10-28;MADRID;5
2022-10-28;SEGOVIA;1
2022-10-28;TOLEDO;6
2022-10-28;ZAMORA;1
2022-10-31;LUGO;1
2022-11-02;A CORUÑA;1
2022-11-02;PONTEVEDRA;1
2022-11-04;ALBACETE;3
2022-11-04;CIUDAD REAL;2
2022-11-04;MADRID;2
2022-11-04;TOLEDO;5
2022-11-07;A CORUÑA;1
2022-11-07;ASTURIAS;1
2022-11-07;GIPUZKOA;1
2022-11-08;GIPUZKOA;1
2022-11-08;TOLEDO;1
2022-11-10;A CORUÑA;2
2022-11-10;ASTURIAS;3
2022-11-10;PONTEVEDRA;1
2022-11-10;TOLEDO;1
2022-11-10;VALLADOLID;1
2022-11-11;A CORUÑA;6
2022-11-11;ALBACETE;1
2022-11-11;ASTURIAS;7
2022-11-11;BIZKAIA;8
2022-11-11;CIUDAD REAL;1
2022-11-11;GIPUZKOA;5
2022-11-11;LEON;1
2022-11-11;MADRID;1
2022-11-11;PALENCIA;1
2022-11-11;TOLEDO;2
2022-11-11;ZAMORA;1
2022-11-15;MADRID;1
2022-11-15;PALENCIA;1
2022-11-15;PONTEVEDRA;2
2022-11-16;A CORUÑA;2
2022-11-16;MADRID;1
2022-11-17;BIZKAIA;1
2022-11-17;GIPUZKOA;1
2022-11-17;MADRID;1
2022-11-18;A CORUÑA;2
2022-11-18;ALAVA;1
2022-11-18;ALBACETE;1
2022-11-18;ASTURIAS;6
2022-11-18;AVILA;1
2022-11-18;BIZKAIA;5
2022-11-18;BURGOS;1
2022-11-18;CIUDAD REAL;4
2022-11-18;CUENCA;1
2022-11-18;GIPUZKOA;4
2022-11-18;MADRID;7
2022-11-18;PALENCIA;2
2022-11-18;PONTEVEDRA;2
2022-11-18;TOLEDO;3
2022-11-18;VALLADOLID;3
2022-11-19;ZAMORA;1
2022-11-21;A CORUÑA;1
2022-11-22;PONTEVEDRA;1
2022-11-23;TOLEDO;1
