Fecha de solicitud,Provincia,Número de ampliaciones,Semana,Año,semana_año,Provincia_id
2020-10-16,PALENCIA,1,42,2020,2020-W42,33
2020-10-16,TOLEDO,5,42,2020,2020-W42,41
2020-10-16,VALLADOLID,1,42,2020,2020-W42,43
2020-10-16,ZAMORA,1,42,2020,2020-W42,44
2020-10-19,CIUDAD REAL,1,43,2020,2020-W43,14
2020-10-20,SALAMANCA,1,43,2020,2020-W43,35
2020-10-23,LEON,1,43,2020,2020-W43,25
2020-10-23,MADRID,1,43,2020,2020-W43,28
2020-10-23,PALENCIA,1,43,2020,2020-W43,33
2020-10-23,TOLEDO,7,43,2020,2020-W43,41
2020-10-26,ALBACETE,1,44,2020,2020-W44,2
2020-10-26,GUADALAJARA,1,44,2020,2020-W44,20
2020-10-27,CIUDAD REAL,1,44,2020,2020-W44,14
2020-10-27,CUENCA,1,44,2020,2020-W44,16
2020-10-29,GUADALAJARA,1,44,2020,2020-W44,20
2020-10-29,MADRID,2,44,2020,2020-W44,28
2020-10-29,TOLEDO,2,44,2020,2020-W44,41
2020-10-30,ALBACETE,1,44,2020,2020-W44,2
2020-10-30,CIUDAD REAL,7,44,2020,2020-W44,14
2020-10-30,GUADALAJARA,4,44,2020,2020-W44,20
2020-10-30,MADRID,2,44,2020,2020-W44,28
2020-10-30,SALAMANCA,1,44,2020,2020-W44,35
2020-10-30,TOLEDO,6,44,2020,2020-W44,41
2020-10-30,VALLADOLID,2,44,2020,2020-W44,43
2020-11-05,TOLEDO,1,45,2020,2020-W45,41
2020-11-06,CIUDAD REAL,2,45,2020,2020-W45,14
2020-11-06,CUENCA,1,45,2020,2020-W45,16
2020-11-06,MADRID,3,45,2020,2020-W45,28
2020-11-06,SEGOVIA,1,45,2020,2020-W45,36
2020-11-06,TOLEDO,2,45,2020,2020-W45,41
2020-11-09,CIUDAD REAL,1,46,2020,2020-W46,14
2020-11-09,VALLADOLID,1,46,2020,2020-W46,43
2020-11-10,TOLEDO,1,46,2020,2020-W46,41
2020-11-11,MADRID,2,46,2020,2020-W46,28
2020-11-11,TOLEDO,1,46,2020,2020-W46,41
2020-11-13,ALBACETE,2,46,2020,2020-W46,2
2020-11-13,AVILA,1,46,2020,2020-W46,6
2020-11-13,CIUDAD REAL,5,46,2020,2020-W46,14
2020-11-13,CUENCA,1,46,2020,2020-W46,16
2020-11-13,MADRID,8,46,2020,2020-W46,28
2020-11-13,SEGOVIA,1,46,2020,2020-W46,36
2020-11-13,TOLEDO,3,46,2020,2020-W46,41
2020-11-13,VALLADOLID,1,46,2020,2020-W46,43
2020-11-17,MADRID,1,47,2020,2020-W47,28
2020-11-18,CUENCA,1,47,2020,2020-W47,16
2020-11-18,MADRID,1,47,2020,2020-W47,28
2020-11-18,TOLEDO,4,47,2020,2020-W47,41
2020-11-19,MADRID,2,47,2020,2020-W47,28
2020-11-19,PALENCIA,1,47,2020,2020-W47,33
2020-11-20,CIUDAD REAL,4,47,2020,2020-W47,14
2020-11-20,CUENCA,1,47,2020,2020-W47,16
2020-11-20,MADRID,4,47,2020,2020-W47,28
2020-11-20,PALENCIA,1,47,2020,2020-W47,33
2020-11-20,TOLEDO,6,47,2020,2020-W47,41
2020-11-23,CIUDAD REAL,1,48,2020,2020-W48,14
2020-11-23,MADRID,2,48,2020,2020-W48,28
2020-11-26,MADRID,1,48,2020,2020-W48,28
2020-11-27,ALBACETE,1,48,2020,2020-W48,2
2020-11-27,AVILA,1,48,2020,2020-W48,6
2020-11-27,GUADALAJARA,1,48,2020,2020-W48,20
2020-11-27,MADRID,4,48,2020,2020-W48,28
2020-11-27,SALAMANCA,1,48,2020,2020-W48,35
2020-11-27,TOLEDO,4,48,2020,2020-W48,41
2020-11-27,VALLADOLID,1,48,2020,2020-W48,43
2020-11-30,CIUDAD REAL,1,49,2020,2020-W49,14
2020-11-30,TOLEDO,1,49,2020,2020-W49,41
2020-12-01,MADRID,2,49,2020,2020-W49,28
2020-12-03,TOLEDO,2,49,2020,2020-W49,41
2020-12-04,ALBACETE,2,49,2020,2020-W49,2
2020-12-04,CIUDAD REAL,1,49,2020,2020-W49,14
2020-12-04,MADRID,3,49,2020,2020-W49,28
2020-12-04,PALENCIA,1,49,2020,2020-W49,33
2020-12-04,SALAMANCA,1,49,2020,2020-W49,35
2020-12-04,TOLEDO,3,49,2020,2020-W49,41
2020-12-10,CIUDAD REAL,1,50,2020,2020-W50,14
2020-12-10,CUENCA,1,50,2020,2020-W50,16
2020-12-10,TOLEDO,1,50,2020,2020-W50,41
2020-12-11,CIUDAD REAL,4,50,2020,2020-W50,14
2020-12-11,MADRID,3,50,2020,2020-W50,28
2020-12-11,TOLEDO,5,50,2020,2020-W50,41
2020-12-11,ZAMORA,1,50,2020,2020-W50,44
2020-12-16,TOLEDO,1,51,2020,2020-W51,41
2020-12-18,AVILA,1,51,2020,2020-W51,6
2020-12-18,CIUDAD REAL,2,51,2020,2020-W51,14
2020-12-18,CUENCA,1,51,2020,2020-W51,16
2020-12-18,GUADALAJARA,1,51,2020,2020-W51,20
2020-12-18,MADRID,4,51,2020,2020-W51,28
2020-12-18,PALENCIA,1,51,2020,2020-W51,33
2020-12-18,SALAMANCA,1,51,2020,2020-W51,35
2020-12-18,TOLEDO,9,51,2020,2020-W51,41
2020-12-18,VALLADOLID,1,51,2020,2020-W51,43
2020-12-23,ALBACETE,1,52,2020,2020-W52,2
2020-12-23,CIUDAD REAL,6,52,2020,2020-W52,14
2020-12-23,LEON,1,52,2020,2020-W52,25
2020-12-23,MADRID,6,52,2020,2020-W52,28
2020-12-23,TOLEDO,3,52,2020,2020-W52,41
2020-12-23,VALLADOLID,1,52,2020,2020-W52,43
2020-12-24,TOLEDO,1,52,2020,2020-W52,41
2020-12-29,VALLADOLID,1,53,2020,2020-W53,43
2020-12-30,CIUDAD REAL,1,53,2020,2020-W53,14
2020-12-30,CUENCA,2,53,2020,2020-W53,16
2020-12-30,GUADALAJARA,1,53,2020,2020-W53,20
2020-12-30,MADRID,3,53,2020,2020-W53,28
2020-12-30,TOLEDO,2,53,2020,2020-W53,41
2020-12-30,VALLADOLID,1,53,2020,2020-W53,43
2021-01-05,TOLEDO,1,1,2021,2021-W01,41
2021-01-07,CIUDAD REAL,1,1,2021,2021-W01,14
2021-01-08,ALBACETE,1,1,2021,2021-W01,2
2021-01-08,CIUDAD REAL,2,1,2021,2021-W01,14
2021-01-08,MADRID,5,1,2021,2021-W01,28
2021-01-08,SALAMANCA,1,1,2021,2021-W01,35
2021-01-08,TOLEDO,8,1,2021,2021-W01,41
2021-01-12,TOLEDO,1,2,2021,2021-W02,41
2021-01-15,ALBACETE,1,2,2021,2021-W02,2
2021-01-15,CIUDAD REAL,2,2,2021,2021-W02,14
2021-01-15,MADRID,1,2,2021,2021-W02,28
2021-01-15,PALENCIA,1,2,2021,2021-W02,33
2021-01-15,SALAMANCA,1,2,2021,2021-W02,35
2021-01-15,TOLEDO,3,2,2021,2021-W02,41
2021-01-19,CUENCA,1,3,2021,2021-W03,16
2021-01-19,MADRID,2,3,2021,2021-W03,28
2021-01-22,CIUDAD REAL,1,3,2021,2021-W03,14
2021-01-22,MADRID,3,3,2021,2021-W03,28
2021-01-22,SEGOVIA,1,3,2021,2021-W03,36
2021-01-22,TOLEDO,4,3,2021,2021-W03,41
2021-01-22,VALLADOLID,2,3,2021,2021-W03,43
2021-01-25,CUENCA,1,4,2021,2021-W04,16
2021-01-28,CIUDAD REAL,1,4,2021,2021-W04,14
2021-01-28,MADRID,1,4,2021,2021-W04,28
2021-01-28,ZAMORA,1,4,2021,2021-W04,44
2021-01-29,CUENCA,2,4,2021,2021-W04,16
2021-01-29,GUADALAJARA,1,4,2021,2021-W04,20
2021-01-29,MADRID,4,4,2021,2021-W04,28
2021-01-29,SALAMANCA,1,4,2021,2021-W04,35
2021-01-29,TOLEDO,5,4,2021,2021-W04,41
2021-02-03,CUENCA,1,5,2021,2021-W05,16
2021-02-03,MADRID,1,5,2021,2021-W05,28
2021-02-03,TOLEDO,2,5,2021,2021-W05,41
2021-02-03,VALLADOLID,1,5,2021,2021-W05,43
2021-02-04,MADRID,1,5,2021,2021-W05,28
2021-02-04,TOLEDO,1,5,2021,2021-W05,41
2021-02-05,AVILA,1,5,2021,2021-W05,6
2021-02-05,CIUDAD REAL,3,5,2021,2021-W05,14
2021-02-05,CUENCA,1,5,2021,2021-W05,16
2021-02-05,GUADALAJARA,1,5,2021,2021-W05,20
2021-02-05,MADRID,2,5,2021,2021-W05,28
2021-02-05,SALAMANCA,1,5,2021,2021-W05,35
2021-02-05,TOLEDO,5,5,2021,2021-W05,41
2021-02-09,TOLEDO,1,6,2021,2021-W06,41
2021-02-10,MADRID,1,6,2021,2021-W06,28
2021-02-10,PALENCIA,1,6,2021,2021-W06,33
2021-02-12,CUENCA,1,6,2021,2021-W06,16
2021-02-12,LEON,1,6,2021,2021-W06,25
2021-02-12,MADRID,2,6,2021,2021-W06,28
2021-02-12,TOLEDO,3,6,2021,2021-W06,41
2021-02-12,VALLADOLID,2,6,2021,2021-W06,43
2021-02-15,CIUDAD REAL,1,7,2021,2021-W07,14
2021-02-15,MADRID,2,7,2021,2021-W07,28
2021-02-17,CIUDAD REAL,1,7,2021,2021-W07,14
2021-02-19,CIUDAD REAL,2,7,2021,2021-W07,14
2021-02-19,CUENCA,1,7,2021,2021-W07,16
2021-02-19,GUADALAJARA,1,7,2021,2021-W07,20
2021-02-19,MADRID,4,7,2021,2021-W07,28
2021-02-19,TOLEDO,4,7,2021,2021-W07,41
2021-02-19,VALLADOLID,2,7,2021,2021-W07,43
2021-02-23,CIUDAD REAL,1,8,2021,2021-W08,14
2021-02-23,TOLEDO,1,8,2021,2021-W08,41
2021-02-25,GUADALAJARA,1,8,2021,2021-W08,20
2021-02-26,BURGOS,1,8,2021,2021-W08,10
2021-02-26,CIUDAD REAL,2,8,2021,2021-W08,14
2021-02-26,LEON,1,8,2021,2021-W08,25
2021-02-26,MADRID,6,8,2021,2021-W08,28
2021-02-26,SALAMANCA,2,8,2021,2021-W08,35
2021-02-26,SEGOVIA,1,8,2021,2021-W08,36
2021-02-26,TOLEDO,2,8,2021,2021-W08,41
2021-02-26,VALLADOLID,2,8,2021,2021-W08,43
2021-03-02,CIUDAD REAL,1,9,2021,2021-W09,14
2021-03-02,MADRID,1,9,2021,2021-W09,28
2021-03-02,SALAMANCA,1,9,2021,2021-W09,35
2021-03-04,TOLEDO,1,9,2021,2021-W09,41
2021-03-05,ALBACETE,1,9,2021,2021-W09,2
2021-03-05,AVILA,4,9,2021,2021-W09,6
2021-03-05,CIUDAD REAL,3,9,2021,2021-W09,14
2021-03-05,GUADALAJARA,1,9,2021,2021-W09,20
2021-03-05,TOLEDO,3,9,2021,2021-W09,41
2021-03-05,VALLADOLID,2,9,2021,2021-W09,43
2021-03-09,CIUDAD REAL,1,10,2021,2021-W10,14
2021-03-09,MADRID,1,10,2021,2021-W10,28
2021-03-12,ALBACETE,1,10,2021,2021-W10,2
2021-03-12,CIUDAD REAL,1,10,2021,2021-W10,14
2021-03-12,LEON,1,10,2021,2021-W10,25
2021-03-12,MADRID,2,10,2021,2021-W10,28
2021-03-12,SALAMANCA,1,10,2021,2021-W10,35
2021-03-12,TOLEDO,4,10,2021,2021-W10,41
2021-03-12,VALLADOLID,1,10,2021,2021-W10,43
2021-03-12,ZAMORA,1,10,2021,2021-W10,44
2021-03-17,ALBACETE,1,11,2021,2021-W11,2
2021-03-17,MADRID,2,11,2021,2021-W11,28
2021-03-18,CIUDAD REAL,1,11,2021,2021-W11,14
2021-03-18,CUENCA,1,11,2021,2021-W11,16
2021-03-18,MADRID,4,11,2021,2021-W11,28
2021-03-18,SALAMANCA,2,11,2021,2021-W11,35
2021-03-18,SEGOVIA,1,11,2021,2021-W11,36
2021-03-18,TOLEDO,2,11,2021,2021-W11,41
2021-03-18,VALLADOLID,3,11,2021,2021-W11,43
2021-03-24,TOLEDO,2,12,2021,2021-W12,41
2021-03-24,VALLADOLID,1,12,2021,2021-W12,43
2021-03-25,TOLEDO,1,12,2021,2021-W12,41
2021-03-26,CIUDAD REAL,4,12,2021,2021-W12,14
2021-03-26,MADRID,1,12,2021,2021-W12,28
2021-03-26,SALAMANCA,2,12,2021,2021-W12,35
2021-03-26,TOLEDO,4,12,2021,2021-W12,41
2021-03-26,VALLADOLID,2,12,2021,2021-W12,43
2021-03-29,MADRID,2,13,2021,2021-W13,28
2021-03-29,TOLEDO,1,13,2021,2021-W13,41
2021-03-30,MADRID,1,13,2021,2021-W13,28
2021-04-02,ALBACETE,1,13,2021,2021-W13,2
2021-04-02,CIUDAD REAL,3,13,2021,2021-W13,14
2021-04-02,MADRID,1,13,2021,2021-W13,28
2021-04-02,SALAMANCA,1,13,2021,2021-W13,35
2021-04-02,TOLEDO,3,13,2021,2021-W13,41
2021-04-02,VALLADOLID,2,13,2021,2021-W13,43
2021-04-05,CIUDAD REAL,1,14,2021,2021-W14,14
2021-04-06,TOLEDO,1,14,2021,2021-W14,41
2021-04-09,AVILA,2,14,2021,2021-W14,6
2021-04-09,CIUDAD REAL,4,14,2021,2021-W14,14
2021-04-09,CUENCA,3,14,2021,2021-W14,16
2021-04-09,MADRID,8,14,2021,2021-W14,28
2021-04-09,SALAMANCA,3,14,2021,2021-W14,35
2021-04-09,TOLEDO,10,14,2021,2021-W14,41
2021-04-09,ZAMORA,1,14,2021,2021-W14,44
2021-04-16,BURGOS,1,15,2021,2021-W15,10
2021-04-16,CIUDAD REAL,3,15,2021,2021-W15,14
2021-04-16,LEON,1,15,2021,2021-W15,25
2021-04-16,MADRID,8,15,2021,2021-W15,28
2021-04-16,SALAMANCA,2,15,2021,2021-W15,35
2021-04-16,TOLEDO,18,15,2021,2021-W15,41
2021-04-16,VALLADOLID,2,15,2021,2021-W15,43
2021-04-19,CIUDAD REAL,1,16,2021,2021-W16,14
2021-04-19,TOLEDO,1,16,2021,2021-W16,41
2021-04-21,MADRID,1,16,2021,2021-W16,28
2021-04-21,TOLEDO,1,16,2021,2021-W16,41
2021-04-23,ALBACETE,3,16,2021,2021-W16,2
2021-04-23,CIUDAD REAL,7,16,2021,2021-W16,14
2021-04-23,CUENCA,1,16,2021,2021-W16,16
2021-04-23,GUADALAJARA,2,16,2021,2021-W16,20
2021-04-23,MADRID,5,16,2021,2021-W16,28
2021-04-23,TOLEDO,6,16,2021,2021-W16,41
2021-04-23,VALLADOLID,2,16,2021,2021-W16,43
2021-04-27,MADRID,1,17,2021,2021-W17,28
2021-04-27,VALLADOLID,1,17,2021,2021-W17,43
2021-04-28,MADRID,1,17,2021,2021-W17,28
2021-04-28,TOLEDO,1,17,2021,2021-W17,41
2021-04-30,ALBACETE,2,17,2021,2021-W17,2
2021-04-30,AVILA,1,17,2021,2021-W17,6
2021-04-30,CIUDAD REAL,11,17,2021,2021-W17,14
2021-04-30,CUENCA,1,17,2021,2021-W17,16
2021-04-30,LEON,1,17,2021,2021-W17,25
2021-04-30,MADRID,2,17,2021,2021-W17,28
2021-04-30,PALENCIA,1,17,2021,2021-W17,33
2021-04-30,SALAMANCA,2,17,2021,2021-W17,35
2021-04-30,SEGOVIA,1,17,2021,2021-W17,36
2021-04-30,TOLEDO,13,17,2021,2021-W17,41
2021-04-30,ZAMORA,1,17,2021,2021-W17,44
2021-05-06,CIUDAD REAL,1,18,2021,2021-W18,14
2021-05-06,MADRID,1,18,2021,2021-W18,28
2021-05-07,ALBACETE,1,18,2021,2021-W18,2
2021-05-07,AVILA,3,18,2021,2021-W18,6
2021-05-07,CIUDAD REAL,3,18,2021,2021-W18,14
2021-05-07,GUADALAJARA,1,18,2021,2021-W18,20
2021-05-07,LEON,1,18,2021,2021-W18,25
2021-05-07,MADRID,5,18,2021,2021-W18,28
2021-05-07,PALENCIA,1,18,2021,2021-W18,33
2021-05-07,SEGOVIA,1,18,2021,2021-W18,36
2021-05-07,TOLEDO,10,18,2021,2021-W18,41
2021-05-07,VALLADOLID,6,18,2021,2021-W18,43
2021-05-12,MADRID,2,19,2021,2021-W19,28
2021-05-13,CIUDAD REAL,1,19,2021,2021-W19,14
2021-05-13,MADRID,1,19,2021,2021-W19,28
2021-05-13,TOLEDO,3,19,2021,2021-W19,41
2021-05-14,CIUDAD REAL,3,19,2021,2021-W19,14
2021-05-14,MADRID,5,19,2021,2021-W19,28
2021-05-14,SEGOVIA,1,19,2021,2021-W19,36
2021-05-14,TOLEDO,14,19,2021,2021-W19,41
2021-05-14,VALLADOLID,1,19,2021,2021-W19,43
2021-05-18,CIUDAD REAL,1,20,2021,2021-W20,14
2021-05-18,TOLEDO,2,20,2021,2021-W20,41
2021-05-21,CIUDAD REAL,4,20,2021,2021-W20,14
2021-05-21,CUENCA,2,20,2021,2021-W20,16
2021-05-21,GUADALAJARA,1,20,2021,2021-W20,20
2021-05-21,MADRID,6,20,2021,2021-W20,28
2021-05-21,PALENCIA,1,20,2021,2021-W20,33
2021-05-21,SALAMANCA,1,20,2021,2021-W20,35
2021-05-21,TOLEDO,10,20,2021,2021-W20,41
2021-05-21,VALLADOLID,1,20,2021,2021-W20,43
2021-05-26,CIUDAD REAL,1,21,2021,2021-W21,14
2021-05-28,ALBACETE,1,21,2021,2021-W21,2
2021-05-28,CIUDAD REAL,4,21,2021,2021-W21,14
2021-05-28,CUENCA,4,21,2021,2021-W21,16
2021-05-28,MADRID,10,21,2021,2021-W21,28
2021-05-28,PALENCIA,1,21,2021,2021-W21,33
2021-05-28,SEGOVIA,1,21,2021,2021-W21,36
2021-05-28,SORIA,1,21,2021,2021-W21,38
2021-05-28,TOLEDO,5,21,2021,2021-W21,41
2021-06-02,CUENCA,1,22,2021,2021-W22,16
2021-06-02,MADRID,4,22,2021,2021-W22,28
2021-06-02,TOLEDO,2,22,2021,2021-W22,41
2021-06-04,MADRID,7,22,2021,2021-W22,28
2021-06-04,TOLEDO,4,22,2021,2021-W22,41
2021-06-04,VALLADOLID,1,22,2021,2021-W22,43
2021-06-04,ZAMORA,1,22,2021,2021-W22,44
2021-06-08,TOLEDO,1,23,2021,2021-W23,41
2021-06-11,ALBACETE,2,23,2021,2021-W23,2
2021-06-11,CIUDAD REAL,2,23,2021,2021-W23,14
2021-06-11,MADRID,4,23,2021,2021-W23,28
2021-06-11,PALENCIA,1,23,2021,2021-W23,33
2021-06-11,SEGOVIA,1,23,2021,2021-W23,36
2021-06-11,TOLEDO,4,23,2021,2021-W23,41
2021-06-11,VALLADOLID,2,23,2021,2021-W23,43
2021-06-15,MADRID,1,24,2021,2021-W24,28
2021-06-15,TOLEDO,2,24,2021,2021-W24,41
2021-06-16,AVILA,1,24,2021,2021-W24,6
2021-06-16,LEON,1,24,2021,2021-W24,25
2021-06-16,MADRID,1,24,2021,2021-W24,28
2021-06-16,TOLEDO,1,24,2021,2021-W24,41
2021-06-18,CIUDAD REAL,1,24,2021,2021-W24,14
2021-06-18,LEON,1,24,2021,2021-W24,25
2021-06-18,MADRID,5,24,2021,2021-W24,28
2021-06-18,SALAMANCA,2,24,2021,2021-W24,35
2021-06-18,TOLEDO,6,24,2021,2021-W24,41
2021-06-18,VALLADOLID,1,24,2021,2021-W24,43
2021-06-22,TOLEDO,1,25,2021,2021-W25,41
2021-06-25,CIUDAD REAL,1,25,2021,2021-W25,14
2021-06-25,CUENCA,1,25,2021,2021-W25,16
2021-06-25,GUADALAJARA,2,25,2021,2021-W25,20
2021-06-25,MADRID,1,25,2021,2021-W25,28
2021-06-25,SORIA,1,25,2021,2021-W25,38
2021-06-25,TOLEDO,2,25,2021,2021-W25,41
2021-06-25,VALLADOLID,1,25,2021,2021-W25,43
2021-06-30,SALAMANCA,1,26,2021,2021-W26,35
2021-07-02,AVILA,1,26,2021,2021-W26,6
2021-07-02,CIUDAD REAL,1,26,2021,2021-W26,14
2021-07-02,CUENCA,1,26,2021,2021-W26,16
2021-07-02,MADRID,3,26,2021,2021-W26,28
2021-07-02,SALAMANCA,1,26,2021,2021-W26,35
2021-07-02,TOLEDO,2,26,2021,2021-W26,41
2021-07-06,GUADALAJARA,1,27,2021,2021-W27,20
2021-07-06,MADRID,1,27,2021,2021-W27,28
2021-07-06,PALENCIA,1,27,2021,2021-W27,33
2021-07-06,SALAMANCA,1,27,2021,2021-W27,35
2021-07-09,CIUDAD REAL,3,27,2021,2021-W27,14
2021-07-09,GUADALAJARA,2,27,2021,2021-W27,20
2021-07-09,MADRID,5,27,2021,2021-W27,28
2021-07-09,SALAMANCA,1,27,2021,2021-W27,35
2021-07-09,SEGOVIA,1,27,2021,2021-W27,36
2021-07-09,TOLEDO,6,27,2021,2021-W27,41
2021-07-16,AVILA,1,28,2021,2021-W28,6
2021-07-16,BURGOS,1,28,2021,2021-W28,10
2021-07-16,CIUDAD REAL,2,28,2021,2021-W28,14
2021-07-16,MADRID,11,28,2021,2021-W28,28
2021-07-16,PALENCIA,1,28,2021,2021-W28,33
2021-07-16,SEGOVIA,2,28,2021,2021-W28,36
2021-07-16,TOLEDO,7,28,2021,2021-W28,41
2021-07-16,VALLADOLID,1,28,2021,2021-W28,43
2021-07-19,MADRID,1,29,2021,2021-W29,28
2021-07-19,VALLADOLID,1,29,2021,2021-W29,43
2021-07-23,ALBACETE,1,29,2021,2021-W29,2
2021-07-23,CIUDAD REAL,3,29,2021,2021-W29,14
2021-07-23,GUADALAJARA,1,29,2021,2021-W29,20
2021-07-23,MADRID,1,29,2021,2021-W29,28
2021-07-23,SALAMANCA,1,29,2021,2021-W29,35
2021-07-23,TOLEDO,5,29,2021,2021-W29,41
2021-07-23,ZAMORA,1,29,2021,2021-W29,44
2021-07-29,VALLADOLID,1,30,2021,2021-W30,43
2021-07-30,CIUDAD REAL,1,30,2021,2021-W30,14
2021-07-30,MADRID,3,30,2021,2021-W30,28
